scorer,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240,DLC_Resnet101_ThumbMobileMar11shuffle1_snapshot_240
bodyparts,thumb_tip,thumb_tip,thumb_tip,thumb_middle,thumb_middle,thumb_middle,thumb_bottom,thumb_bottom,thumb_bottom,phone_top_left,phone_top_left,phone_top_left,phone_top_right,phone_top_right,phone_top_right,phone_bottom_left,phone_bottom_left,phone_bottom_left,phone_bottom_right,phone_bottom_right,phone_bottom_right
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1240,1146.6984,685.4794,0.86189705,1330.4044,538.97406,0.07407992,1330.1503,543.3344,0.030516542,925.88354,392.86047,0.014038913,924.86145,867.5037,0.48332444,1144.7927,390.4514,0.75963235,1461.0128,473.33844,0.16413599
1241,1147.3837,685.48846,0.87039936,1204.3087,654.0236,0.028282551,1331.9475,545.0783,0.01931078,1029.9985,466.3754,0.014939149,924.66016,867.70593,0.46763214,1145.1947,390.28085,0.8063629,1458.2476,468.7425,0.22748981
1242,1145.1382,689.9016,0.9402588,1244.5143,706.1027,0.7079886,1326.1752,829.7923,0.59132254,920.2431,389.65854,1,925.89905,868.7934,0.62107337,1144.3209,387.00964,0.8543965,1144.1113,871.90564,0.39871857
1243,1145.2203,690.426,0.9721258,1243.9167,705.6366,0.74724704,1325.9412,830.88525,0.4907535,919.97626,391.8005,1,926.2421,869.2004,0.68725806,1144.5367,387.9894,0.89223367,1143.2545,873.4549,0.5032499
1244,1145.5319,690.48083,1,1238.9972,705.6937,0.674421,1322.5645,829.04517,0.29288432,919.9255,392.99316,1,925.4709,867.92114,0.65121716,1144.9658,389.31244,0.9337679,1220.5286,87.84471,0.1821869
1245,1145.9492,691.08484,1,1239.8076,706.585,0.6675884,1323.2405,830.6745,0.28363353,919.5247,394.0068,1,925.925,868.8195,0.6667334,1144.614,389.36145,0.9461953,1144.0693,874.95624,0.1433296
1246,1147.5612,691.00354,0.9430751,1241.2314,711.0672,0.33136523,1235.969,716.54956,0.028379159,920.24207,404.30325,0.07717831,925.8036,869.197,0.5459981,1144.4618,392.47278,0.8388683,895.9947,440.28085,0.19949561
1247,1147.5664,691.2399,0.96392894,1241.595,708.6117,0.41467115,1235.093,715.2021,0.030643547,924.4554,400.11606,0.04672566,925.9486,869.24835,0.5474489,1144.5697,391.4389,0.8465091,895.7664,439.4206,0.20726478
1248,1148.379,691.6289,0.9353085,1236.3446,706.6583,0.15180762,1223.6854,703.4293,0.014414345,815.86975,347.90457,0.034602918,926.1227,870.2017,0.53549486,1144.5807,393.0226,0.7549056,1466.8899,477.8433,0.24997199
1249,1148.0975,691.4886,0.9585268,1237.1501,708.7474,0.14946584,1459.9686,338.1877,0.01422236,931.0068,395.48544,0.09583,926.75824,870.1174,0.5780308,1146.7611,393.1246,0.7395269,1467.812,477.63486,0.24239217
1250,1149.0038,691.0984,0.9558179,1237.9974,709.2975,0.15504359,1234.6335,714.7822,0.014350449,932.3681,393.38916,0.218775,927.25525,870.03204,0.57414097,1147.7152,392.25198,0.74211985,1469.2023,478.96906,0.2794253
1251,1150.5768,690.3695,0.9522157,1241.1764,709.49994,0.22402824,1235.7308,715.1469,0.020475239,933.8406,392.24948,0.28965735,927.69293,870.5926,0.5706936,1150.7627,392.4201,0.8039405,1470,476.77744,0.24049923
1252,1150.8484,688.64386,0.9119268,1241.8446,708.81067,0.2352568,1236.015,715.00836,0.02233401,934.5914,392.28,0.45816353,926.9788,870.27563,0.5454329,1151.5281,391.4531,0.8255619,1470.6793,475.22357,0.29019067
1253,1151.0715,688.03076,0.9196034,1242.4906,708.85693,0.2449689,1236.4374,715.08984,0.022601582,934.4445,391.51947,0.49530676,926.7963,870.17035,0.5429804,1152.2877,390.92758,0.7975046,1471.4119,473.8151,0.29184946
1254,1149.6932,689.07275,0.8795093,1242.561,708.8166,0.2522389,1236.2886,715.0983,0.022967415,934.9,392.19568,0.6117752,926.7092,870.1298,0.56038076,1152.8574,391.4683,0.7732486,1471.2596,473.9836,0.31071538
1255,1149.1776,688.8597,0.89307374,1240.5355,709.5896,0.25316614,1235.4249,714.93085,0.022361726,934.1203,392.48807,0.5854855,926.8015,869.95355,0.57207215,1152.373,391.91782,0.7846841,1471.1882,475.66415,0.3335793
1256,1149.4408,688.849,0.9473995,1239.4904,707.1619,0.31286222,1234.495,714.1599,0.022216232,932.81714,392.9047,0.5955623,926.76807,870.72687,0.58042604,1151.6606,392.11118,0.85666436,1471.395,474.71527,0.32683393
1257,1147.223,690.8663,0.9880751,1239.0979,709.2024,0.35670426,1233.8906,714.81213,0.021522474,930.88306,395.97467,0.67819947,926.4103,870.43756,0.59909,1151.5035,393.11588,0.78180856,1471.5757,474.79184,0.26409042
1258,1147.7162,690.94354,0.96200997,1238.3126,709.4667,0.38556752,1226.8569,707.4212,0.02316594,931.0992,395.53894,0.7445834,926.09656,870.481,0.6149343,1151.7981,394.21243,0.7573537,1470.9792,475.182,0.29739743
1259,1147.68,690.1236,0.9739137,1237.8528,709.3782,0.3985528,1226.92,707.43164,0.023106165,929.7741,392.36786,0.6972387,926.12115,869.9298,0.6434022,1151.8661,393.6991,0.8060315,1470.54,474.43024,0.2791987
1260,1147.6978,689.94867,0.9980857,1238.5912,710.71643,0.42084143,1233.3016,715.71735,0.023995822,929.8883,392.19443,0.6975138,926.292,870.46173,0.65765035,1151.4967,393.58487,0.7871719,1470.8517,473.621,0.29002494
1261,1147.8827,690.8467,1,1239.9215,711.4807,0.3704536,1234.4476,716.1252,0.023632057,929.4941,391.82898,0.6587717,926.81146,870.1375,0.63091743,1152.0143,394.02353,0.80011255,1469.8573,475.18237,0.2074073
1262,1147.6967,691.4112,0.9945813,1239.5823,711.50323,0.42365128,1234.1656,716.6673,0.02413591,930.6064,393.5586,0.77428013,926.3494,870.172,0.6183017,1151.5178,393.20297,0.83575356,1437.1528,387.46613,0.17560618
1263,1147.3511,690.664,0.99645585,1240.1726,713.38,0.32281324,1069.1589,893.9045,0.02348095,929.6552,393.6589,0.77618176,926.47876,870.19104,0.6261569,1151.8162,393.3071,0.858239,1435.6282,387.98398,0.2047235
1264,1147.6439,690.8353,0.84489053,946.0104,406.62497,0.009959403,1068.996,893.89386,0.03937507,927.9618,396.48572,0.3825588,925.1674,869.8721,0.5611789,1145.5198,393.06787,0.41063327,893.1156,443.30463,0.31689262
1265,1147.3583,690.35205,0.86180544,946.0123,406.64023,0.011850432,1068.8523,893.9478,0.041398477,928.0603,395.66245,0.3731064,925.0122,869.72614,0.6057002,1146.0571,393.04553,0.51308167,1458.5369,475.6031,0.21916501
1266,1147.7179,690.69464,0.8523125,1165.098,688.0194,0.013087658,1068.7753,893.5531,0.034644574,927.8478,396.06094,0.34911644,925.6936,870.3118,0.60138273,1145.9657,393.197,0.40644136,1407.8704,299.81644,0.16138454
1267,1147.3452,692.1802,0.81982505,1165.3817,688.2163,0.017891537,1205.7461,702.78723,0.009905857,928.3596,397.18445,0.33188486,925.42035,869.7198,0.66725564,1145.1534,394.84772,0.41157305,1458.9773,472.47766,0.17203753
1268,1147.4846,692.03937,0.89608294,1237.8944,711.9466,0.48450917,1231.1658,716.11615,0.02425296,928.15564,397.1646,0.2803831,925.74963,870.78186,0.65192914,1148.5426,395.68967,0.47467935,893.75415,443.10028,0.22190659
1269,1148.17,694.6498,0.78735286,1238.0797,711.80225,0.47806203,1070.7083,718.5968,0.2392979,925.6792,404.13995,0.13492173,924.73926,870.4706,0.56273234,1150.8857,399.31403,0.6175521,888.4062,444.54047,0.25742304
1270,1148.5981,695.78754,0.7126191,1238.0659,713.49915,0.14443989,1102.1053,585.9307,0.06952225,928.20856,400.4079,0.39317146,925.1633,868.8586,0.28800723,1145.6161,398.772,0.5989214,1458.997,475.98178,0.18682021
1271,1148.5599,693.8034,0.8189471,1238.0101,712.4849,0.22550748,981.6155,536.23987,0.098950155,927.4659,397.30078,0.50682944,925.3337,868.8284,0.32802364,1147.1915,398.7607,0.5840604,1459.0984,474.59888,0.196696
1272,1147.4075,695.23944,0.6096137,1049.5834,728.3065,0.04303378,1145.6049,445.48007,0.014937436,928.9156,400.22104,0.12739274,925.9765,867.7871,0.32852542,1144.17,399.88922,0.39558735,1408.6544,303.5042,0.16180559
1273,1147.8732,694.9158,0.56860596,1053.3876,753.9895,0.03298319,1021.7737,649.1324,0.089708865,931.0703,397.1618,0.25606877,925.8859,867.82965,0.33857834,1142.0808,397.6261,0.016538763,1407.416,303.69617,0.16446638
1274,1149.3325,694.02515,0.6337121,1162.8678,696.72034,0.02454256,1473.3234,365.25052,0.015937863,930.053,398.14926,0.20346138,925.5622,867.81445,0.5020159,1147.9058,397.97787,0.42667195,1441.7786,382.06607,0.16139875
1275,1148.7654,694.25336,0.663786,1162.8326,696.8097,0.025631947,1473.8165,365.97388,0.018568363,929.79565,398.49692,0.17495838,925.3968,867.86566,0.5046897,1148.1343,397.94592,0.4914202,893.7619,441.2668,0.13178149
1276,1148.9951,694.6434,0.63048726,1162.4092,696.75134,0.032204144,1040.5006,650.38885,0.073116824,929.7189,399.1675,0.19934127,925.8793,867.6629,0.44667435,1147.7329,398.4752,0.5046417,1440.7723,384.6318,0.14714384
1277,1149.4315,694.62665,0.60040456,1161.9854,696.6948,0.03196749,1040.4886,650.4635,0.080274105,930.06683,399.04724,0.21203516,925.73486,867.71216,0.48444188,1148.1934,397.45087,0.47079948,894.2704,442.90103,0.1418236
1278,1149.4056,694.0312,0.7282607,1164.0316,696.6988,0.018946012,1040.3392,650.4977,0.0795515,931.10394,398.35828,0.27027568,926.26135,867.2278,0.40978888,1148.8671,397.01483,0.46261925,894.75684,442.37827,0.1319227
1279,1149.426,693.91046,0.713216,1162.9225,696.4049,0.029534886,1040.3811,650.08563,0.105746344,931.4182,398.28842,0.29557213,925.8015,866.4053,0.44202,1151.4176,396.9923,0.5090691,895.3576,442.92883,0.12742437
1280,1150.0314,693.0464,0.7201163,1240.3572,713.00964,0.045523036,1040.654,650.33014,0.09118661,931.38007,397.67337,0.29703182,925.2678,867.3173,0.4226573,1152.111,396.68896,0.4785526,1408.3173,301.94086,0.14462234
1281,1150.6407,693.48236,0.7150393,1164.7363,696.4791,0.026287636,1040.4451,650.3083,0.057245966,931.289,397.63544,0.32705638,924.79974,867.3926,0.48638344,1152.1332,396.9362,0.4926019,894.78937,441.40347,0.18120068
1282,1150.4823,693.6806,0.70938104,1240.8635,711.9526,0.030718775,1047.4012,649.0163,0.053989,931.1839,397.56888,0.3438825,925.1402,867.4925,0.43527713,1152.587,397.2569,0.5444667,895.1233,443.49792,0.22708052
1283,1150.197,693.8059,0.726193,1239.7983,711.08954,0.08343464,1054.9154,648.44025,0.059014928,931.536,397.83313,0.34233865,924.5101,867.86707,0.56201816,1151.8188,397.39212,0.5176144,894.11725,444.84515,0.20867293
1284,1149.9625,693.94305,0.77005523,1238.347,712.01074,0.03347778,1472.0992,366.23032,0.014598004,931.51666,397.9297,0.3839976,924.93567,868.01056,0.50412697,1151.8967,397.1112,0.5365438,894.9158,444.28525,0.16696577
1285,1150.1785,694.6395,0.7179269,1163.95,696.71735,0.030249534,1472.6136,387.5816,0.012688309,931.33325,399.063,0.30348614,925.4237,867.956,0.46574086,1151.8818,397.3246,0.5279047,895.1087,444.8565,0.17159486
1286,1149.8429,694.76074,0.546956,1161.1593,696.5687,0.033030666,1201.9595,418.39728,0.005868111,931.1067,398.787,0.19337016,926.236,867.1309,0.33206022,1151.3207,397.90088,0.31219333,1406.5007,303.37296,0.19109078
1287,1150.0604,693.86127,0.55149,1161.4512,696.3868,0.03158114,1202.1415,419.93338,0.006591028,930.4719,395.2268,0.27270693,924.58124,867.76825,0.4182979,1152.5223,396.82864,0.35936224,1406.1337,303.27863,0.21376762
1288,1151.3907,692.3544,0.5529408,1161.6259,696.23584,0.024906678,1202.6019,420.6516,0.007949303,931.31323,395.41614,0.2772149,926.9486,867.3458,0.3708678,1153.3778,396.90103,0.30815044,1406.527,302.23523,0.21719006
1289,1151.8214,692.1846,0.5321974,1160.7997,696.22815,0.024454096,1204.3622,419.9812,0.009618469,931.8357,394.75153,0.3589902,926.1403,868.5513,0.35170504,1154.1986,396.85574,0.23271026,1406.204,303.85223,0.16248564
1290,1151.3041,691.8613,0.9481563,1242.3569,707.3559,0.6560653,1235.0563,712.1801,0.035960425,931.4659,395.98767,0.8528511,1285.7177,403.33234,0.42132342,1154.7506,394.13635,0.9064132,1438.1475,394.09518,0.18080133
1291,1150.9462,692.7936,0.9207197,1240.7177,708.0931,0.64575756,1234.4822,712.85406,0.035009418,931.5209,396.4994,0.86239463,1285.6447,404.0788,0.43105,1154.8883,394.47842,0.8856258,1437.9604,395.47238,0.26450053
1292,1151.1575,694.3333,0.50252384,1160.2074,697.0838,0.0256452,1052.9131,652.38306,0.042587273,934.0284,399.75677,0.2134892,926.7528,869.1638,0.15093362,944.9972,595.90576,0.028839115,1403.5885,308.67233,0.080418564
1293,1151.7123,694.8816,0.59984964,1162.1377,696.67914,0.027722523,1052.8517,652.30756,0.049599584,933.632,400.0952,0.21657622,926.8402,869.3886,0.16647108,1154.3328,401.84647,0.022165569,1405.9724,307.52203,0.14629684
1294,1151.3071,694.578,0.8092393,1247.6517,713.1767,0.5953391,1323.0931,830.70807,0.053514704,931.54144,397.73785,0.9046691,1283.6396,406.69547,0.24354193,1155.1309,397.5001,0.9667242,1487.9329,547.3758,0.15700616
1295,1151.0323,694.53174,0.80710167,1247.7982,712.702,0.6057932,1327.5966,837.93933,0.048698336,931.07477,396.7415,0.99948335,1283.3951,406.28943,0.22998382,1155.091,397.05038,0.9771723,1488.1564,547.4206,0.19308464
1296,1151.4357,693.11383,0.9010037,1246.1907,711.00275,0.6175056,1239.7251,716.1777,0.034894798,931.3007,399.2079,0.7413977,1284.5116,405.46744,0.2593994,1156.1082,396.80496,0.8991072,1435.608,396.15863,0.11835765
1297,1151.8206,692.49274,0.9083804,1245.509,710.14703,0.64078814,1238.8185,715.4683,0.034212872,931.42847,397.62207,0.79623073,1284.5236,404.17303,0.30109894,1156.2251,394.38123,0.8976298,1435.3894,394.9835,0.18750149
1298,1152.2336,692.9787,0.74760073,1164.4124,696.57355,0.014833218,1054.9355,648.368,0.02975529,933.4835,398.01028,0.29409868,928.10095,870.18066,0.32538882,1155.801,397.8797,0.26426303,1439.2393,390.47745,0.31218097
1299,1152.1451,693.24225,0.77312666,1164.6628,696.5262,0.015614464,1054.8754,648.17285,0.016135734,933.8869,397.74524,0.3185896,927.5697,870.59546,0.34512886,1155.2576,397.0063,0.26844895,1438.5577,389.0213,0.3146961
1300,1152.3812,692.98224,0.62846327,1162.0927,696.1461,0.024134818,1040.3159,649.5242,0.029239558,935.17285,402.3366,0.06410793,927.86194,870.78687,0.33643395,1156.8682,394.93976,0.28751323,1438.2496,387.17917,0.24268693
1301,1152.5348,692.9649,0.6004037,1053.5696,783.6022,0.034568705,1039.9813,649.85706,0.04517514,934.13525,399.14166,0.15269166,928.12714,870.2018,0.30624658,1156.0273,393.9489,0.32595888,1438.7151,387.24664,0.25482982
1302,1153.0148,692.8198,0.61153334,1038.0488,765.06744,0.031601597,1040.1013,649.8369,0.023675969,934.576,396.0709,0.27109805,927.8419,869.29364,0.35382193,1156.3588,393.83548,0.38504788,1439.6971,387.0653,0.258583
1303,1153.2246,692.8574,0.6459047,1163.0377,696.5534,0.017825978,1054.5747,647.96967,0.03183622,935.86804,397.71942,0.28794244,927.9341,868.3913,0.37455785,1156.2092,393.88535,0.37767708,1439.2771,387.09924,0.24730878
1304,1153.4357,692.6732,0.9444795,1248.4797,709.86053,0.64274657,1327.2028,829.0218,0.12008301,931.78235,394.44302,1,931.93787,872.38184,0.35689494,1155.1553,391.49686,1,1490.907,547.29175,0.17413431
1305,1153.256,693.05054,0.92755693,1248.5148,710.36743,0.6413611,1241.3643,715.5628,0.031762633,931.5379,394.78275,1,931.7681,872.1474,0.3350023,1154.5306,391.50604,1,1490.745,547.90326,0.18358336
1306,1152.5785,694.4704,0.8950396,1251.7942,710.55115,0.6774319,1330.9624,838.7495,0.49918997,932.2862,395.11856,0.9647365,27.249378,839.519,0.44962206,1154.6307,392.46368,0.91906506,1142.8402,880.28595,0.21522215
1307,1152.7389,694.4204,0.8861682,1252.3257,711.4055,0.6585792,1331.2645,838.45526,0.45738474,932.64185,394.90482,0.9594013,26.735529,839.42615,0.4228811,1155.0184,392.71216,0.91351753,1142.2316,879.8047,0.26965395
1308,1153.1116,693.81067,0.9215656,1251.8007,710.75085,0.6417206,1332.9784,841.20135,0.41629267,932.12024,393.63025,0.98546714,26.588701,839.06635,0.42518938,1154.7228,392.49097,0.9349849,1140.5955,880.63837,0.5052135
1309,1153.2949,693.90283,0.9198137,1252.6649,710.371,0.6383751,1332.2356,839.79114,0.4070655,934.3604,391.5742,0.9337197,27.934727,837.5863,0.42330462,1155.0864,391.36414,0.9854909,1140.6967,880.85236,0.5597507
1310,1153.9902,693.48456,0.97067446,1254.4419,709.74445,0.6310282,1334.0283,842.1983,0.4198861,934.3376,391.69186,0.9421824,28.406475,837.0768,0.43120903,1155.7313,391.5585,0.95146674,1141.702,880.7099,0.5501498
1311,1154.2352,693.8671,0.9675285,1254.5548,709.9537,0.6460518,1333.0503,840.4352,0.45571068,934.2306,392.0236,0.9360184,26.793425,839.2835,0.43749246,1155.9703,390.93378,0.9702217,1142.9426,880.0148,0.50577813
1312,1154.012,692.818,0.9188115,1252.4363,711.4059,0.6403994,1333.0747,828.9717,0.48068947,932.90546,392.55103,0.9287569,933.0288,871.8232,0.54742026,1155.6656,391.30298,0.9682362,1142.5767,878.78723,0.1475985
1313,1153.3041,692.9171,0.90264744,1252.026,709.77734,0.6598456,1332.4243,828.40967,0.4824382,931.9972,392.47482,0.97005624,932.4605,871.93945,0.56322724,1155.6306,391.32217,0.9813852,1142.5394,878.94525,0.15185268
1314,1153.1311,693.28656,0.84940857,1250.5795,709.7382,0.7092698,1332.7173,827.33997,0.48044536,933.2243,391.75778,0.96700543,932.8705,871.52435,0.5157167,1155.574,390.47925,0.9756709,1142.518,878.50757,0.111053176
1315,1153.0275,694.11414,0.86520374,1251.0342,710.4939,0.6790776,1333.3649,827.70465,0.43488643,933.6359,391.18967,0.9753906,933.0609,871.87195,0.5408492,1156.3994,390.64905,0.9671783,1142.421,879.19714,0.14327928
1316,1151.0009,694.4577,0.82487637,1197.2628,691.13605,0.01722484,1204.5958,703.0946,0.012518536,935.72705,395.71744,0.26958627,929.651,868.0384,0.38617763,1155.0979,392.1105,0.38790658,1437.677,392.0099,0.25305453
1317,1150.1484,694.4966,0.861753,1231.6458,713.9436,0.022286033,1205.0901,704.00586,0.012338763,935.13763,395.2676,0.30278882,928.94116,869.33276,0.44390243,1155.1646,391.87122,0.38487503,1436.8708,390.72095,0.24809577
1318,1151.0576,695.0622,0.89857996,1249.3483,712.41724,0.6749081,1325.8588,829.00287,0.082745194,933.68274,396.05273,0.5836771,932.0195,869.7759,0.5477959,1156.2709,391.3184,1,1013.0681,793.3772,0.1542244
1319,1151.1942,697.30975,0.9257785,1249.1726,712.8325,0.6488057,1330.5687,828.4236,0.13527355,933.2176,397.10986,0.67631155,932.21783,870.3681,0.5368501,1156.3761,391.26154,1,1013.06506,793.05975,0.15011002
1320,1149.4764,699.49664,0.9657058,1246.8981,712.6684,0.6115461,1330.1195,826.62897,0.3205445,932.86566,395.78287,0.9116536,932.05145,870.7171,0.52931786,1156.7648,391.4206,1,1011.919,790.1661,0.119461775
1321,1146.5743,702.4815,0.95683813,1246.2916,714.6267,0.6198986,1328.3983,827.35956,0.34481475,932.9152,395.44336,0.834443,931.37415,870.8703,0.43707207,1156.2904,390.95627,1,1013.3437,787.86487,0.1442163
1322,1142.1394,708.75116,0.8762859,1244.1163,718.62915,0.72347873,1330.947,833.2654,0.45336416,933.8981,392.3165,0.93831694,930.5296,872.181,0.44242984,1154.4542,391.8726,0.9409774,1142.0978,879.9685,0.37088287
1323,1136.5647,719.42303,0.931006,1238.4142,721.354,0.72186244,1329.4703,835.9938,0.46611953,932.6649,392.9861,0.9875187,930.80853,873.4139,0.50141567,1154.2054,392.07297,0.9684851,1140.0472,880.60284,0.49263245
1324,1129.6367,731.16693,0.97305995,1233.1792,737.75104,0.57026064,1327.7382,830.80975,0.722392,930.2855,395.2206,0.8613461,930.8635,870.91376,0.29673135,1154.4006,392.65756,0.9687287,1141.8322,876.48956,0.10158412
1325,1124.6787,743.7833,0.9706281,1224.3842,740.8548,0.57749176,1324.6719,830.6495,0.8094465,930.43256,395.17557,0.8630025,931.0984,870.8269,0.3193574,1154.5757,392.51083,0.9891687,1016.01495,788.4858,0.11818197
1326,1124.0184,760.0421,0.7607494,1168.6544,756.8725,0.018216765,1206.2417,749.38153,0.015720513,933.89935,398.79538,0.27646807,928.50946,867.9729,0.24711005,1157.1755,397.30106,0.3156158,1407.7742,306.58813,0.19602889
1327,1121.2502,766.2149,0.8887129,1215.1875,752.52844,0.052343138,1206.567,751.5342,0.018840842,933.7209,397.79675,0.30514142,928.59424,868.26556,0.299621,1157.3362,399.54642,0.40178007,1408.22,304.42624,0.25511292
1328,1122.2775,775.50507,0.77127117,1197.2499,773.3405,0.04400762,1189.8463,755.24316,0.018012995,935.0452,397.6216,0.22162941,928.7157,867.70703,0.20095345,1156.8242,396.9716,0.3347107,894.4809,444.29523,0.36645243
1329,1121.2574,779.9261,0.85248166,1198.0458,773.4876,0.03642327,1189.6677,754.3454,0.017986927,935.3767,397.5879,0.23728935,928.4782,867.7035,0.2055484,1157.0369,396.38025,0.27546853,895.26654,445.98892,0.36952823
1330,1121.3577,784.8554,0.86901075,1197.8246,756.30475,0.12028388,1175.8529,765.6558,0.020601561,933.958,398.3246,0.21436715,927.6355,867.5885,0.2688914,1156.6553,396.33942,0.3165025,895.00635,446.46494,0.36005622
1331,1121.65,790.0482,0.80183357,1192.8612,755.24335,0.08981663,1175.7185,765.26,0.022443011,933.3667,398.88684,0.23629683,927.0007,868.2111,0.2679218,1156.5835,396.90698,0.25505283,893.6727,447.3095,0.3967373
1332,1121.141,794.0472,0.7823446,1188.73,753.7775,0.21814252,1176.3066,764.2668,0.025882505,932.6224,399.74493,0.19517541,926.6118,868.8042,0.28639248,1156.181,396.8874,0.21881704,893.066,445.54044,0.41466954
1333,1121.3264,798.7058,0.7931227,1187.7043,751.15094,0.23561548,1175.3727,762.8819,0.024439014,932.417,399.89224,0.22620082,926.5271,868.7999,0.28382358,1155.518,395.9015,0.21166264,888.2438,443.47012,0.41305587
1334,1122.0197,802.0484,0.782364,1185.3616,751.0585,0.34282964,1174.1456,761.7791,0.024357319,931.89044,399.5946,0.1988529,926.8485,868.75793,0.25718072,1155.2618,395.9833,0.22741681,888.9833,444.16904,0.3307129
1335,1122.0991,805.7859,0.78817445,1184.1771,751.74335,0.29417723,1173.1754,761.78796,0.02399757,931.4839,399.7429,0.1684635,926.48645,868.8364,0.27626526,1155.5392,396.43542,0.22652535,887.68024,443.40924,0.4452433
1336,1122.4558,807.36743,0.76038384,1184.8607,751.51385,0.1705812,1172.9685,761.69684,0.021561034,932.02563,399.57544,0.20427465,926.9145,870.3349,0.32545072,1155.0637,397.72803,0.30055448,1030.4436,788.01556,0.41916835
1337,1121.8657,810.9987,0.8003692,1182.6013,755.17065,0.12630704,1172.2883,761.1551,0.01942005,932.7163,399.69156,0.22336607,928.10175,870.50555,0.34571165,1155.3059,398.08154,0.30850747,890.6612,444.29105,0.49792254
1338,1120.3933,813.3969,0.8994704,1177.9542,755.1158,0.41548914,1168.9775,761.4912,0.026315542,933.25964,399.2288,0.2781932,928.54645,870.6505,0.42172223,1153.8242,397.74475,0.37376505,889.20294,443.16052,0.40131062
1339,1118.9105,813.1424,0.9198956,1174.0151,754.4773,0.40038115,1167.2953,761.48694,0.024632907,932.84406,399.3281,0.323418,927.80554,871.5192,0.4510518,1153.6055,398.14456,0.3697207,890.1448,445.175,0.40302038
1340,1117.161,809.5542,0.87337744,1171.9099,755.2603,0.42594314,1161.5859,763.1064,0.025660194,932.6727,398.9041,0.2966462,927.83044,871.19476,0.47372764,1153.046,398.88995,0.3568582,891.6952,447.98215,0.38307828
1341,1115.7961,804.554,0.84782434,1171.7969,752.4643,0.54493195,1164.909,758.4657,0.030260986,932.6012,399.96198,0.28417543,927.86597,870.8783,0.4451418,1153.6702,399.53503,0.31206027,890.91345,447.8645,0.42664853
1342,1113.4053,799.33386,0.82552284,1176.1189,748.4615,0.31076205,1169.7599,750.1782,0.023822764,932.6759,401.36896,0.29325867,928.0729,870.4305,0.51104695,1153.7495,401.94888,0.25772595,891.6189,448.23822,0.402514
1343,1117.354,790.5191,0.7121966,1184.2606,759.2614,0.11407486,1173.2714,762.2668,0.01670351,935.58093,407.57358,0.33978045,926.4269,870.03253,0.5359268,1155.3962,405.4447,0.5783223,891.6548,447.66064,0.3494725
1344,1109.31,768.803,0.73634326,1189.7336,757.2579,0.13323186,1175.6829,754.39526,0.021528285,934.0901,404.89722,0.44132283,928.5131,874.9965,0.12203714,1156.5018,402.71616,0.7814539,894.65045,448.58746,0.21835124
1345,1114.13,736.44684,0.2868623,1126.5465,742.3572,0.0349282,1170.1251,741.04846,0.008767227,944.35095,412.29517,0.03786079,929.903,880.608,0.25399533,1156.3547,401.96692,0.73944235,893.48566,447.85013,0.24472904
1346,1132.9938,689.60864,0.039006863,694.8193,240.98784,0.014030084,1140.5452,488.39346,0.007431484,936.70575,403.26514,0.246275,928.68866,873.07666,0.17508987,1156.7869,402.89856,0.6428304,1439.7322,389.83502,0.17457384
1347,1150.1487,671.6096,0.42372906,1162.6993,678.72095,0.018887881,1085.4794,774.1799,0.012439519,1144.2799,667.595,0.11824658,930.69696,872.46185,0.124990486,1159.5735,419.15527,0.034063578,1439.8044,391.69617,0.123742245
1348,1155.0016,663.7027,0.11845718,695.4255,240.65694,0.016523859,1106.236,554.49225,0.008290924,1150.5543,659.79486,0.11764387,932.2973,872.4042,0.15460637,1154.6658,402.1438,0.7123588,1440.0115,391.27505,0.11270944
1349,1162.7482,659.8217,0.6614467,694.7116,240.2752,0.019794473,1104.6447,548.18634,0.009610742,1148.8823,657.3538,0.015368121,934.45325,872.0027,0.07040772,1156.5472,400.04654,0.6697282,1439.8112,389.4993,0.1241904
